Loleatta Holloway
Loleatta Holloway
Loleatta Holloway
Loleatta Holloway
Loleatta Holloway
Love Unlimited
Love Unlimited
Madleen Kane
Madleen Kane
Madleen Kane
Madleen Kane
Madleen Kane
Madleen Kane
Melba Moore
Melba Moore
Melba Moore
Melba Moore
Melba Moore
Melba Moore
Melba Moore
Melba Moore
Melba Moore
Melba Moore
MFSB
MFSB
MFSB
MFSB
MFSB
MFSB
MFSB
MFSB
MFSB
MFSB
Michael Jackson
Michael Jackson
Michael Jackson
Michael Jackson
Michael Jackson
Michael Jackson
Michael Jackson
Michael Jackson
Michael Jackson
Neal McCoy
Odyssey
Odyssey
Odyssey
Odyssey
Ohio Players
Ohio Players
Ohio Players
Ohio Players
Ohio Players
Ohio Players
Ohio Players
Ohio Players
Ohio Players
Patrick Hernandez
Patrick Hernandez
Patrick Hernandez
Patrick Hernandez
Patrick Hernandez
Patrick Hernandez
Patrick Hernandez
Peter Brown
Peter Brown
Peter Brown
Peter Brown
Peter Brown
Peter Brown
Peter Brown
Rick James
Rick James
Rick James
Rick James
Rick James
Rick James
Rick James
Rick James
Rick James
Rose Royce
Rose Royce
Rose Royce
Rose Royce
Rose Royce
Rose Royce
Rose Royce
Rose Royce
Rose Royce
Rose Royce
Rufus
Rufus
Rufus
Rufus
Rufus
Rufus & Chaka Khan
Rufus & Chaka Khan
Rufus & Chaka Khan
Shalamar
Shalamar
Shalamar
Shalamar
Shalamar
Shalamar
Shalamar
Shalamar
Shalamar
Shalamar
Sharon Redd
Sharon Redd
Sharon Redd
Sharon Redd
Sharon Redd
Sharon Redd
Sharon Redd
Sharon Redd
Silver Convention
Silver Convention
Silver Convention
Silver Convention
Silver Convention
Silver Convention
Silver Convention
Silver Convention
Sister Sledge
Sister Sledge
Sister Sledge
Sister Sledge
Sister Sledge
Sister Sledge
Sister Sledge
Sister Sledge
Sister Sledge
Stephanie Mills
Stephanie Mills
Stephanie Mills
Stephanie Mills
Stephanie Mills
Stephanie Mills
Stephanie Mills
Stephanie Mills
Stevie Wonder
Stevie Wonder
Stevie Wonder
Stevie Wonder
Stevie Wonder
Stevie Wonder
Stevie Wonder
Stevie Wonder
Stevie Wonder
Stevie Wonder
Sylvester
Sylvester
Sylvester
Sylvester
Sylvester
Sylvester
Sylvester
Sylvester
T-Connection
T-Connection
T-Connection
T-Connection
T-Connection
T-Connection
T-Connection
T-Connection
Tavares
Tavares
Tavares
Tavares
Tavares
Tavares
Tavares
Tavares
Teddy Pendergrass
Teddy Pendergrass
Teddy Pendergrass
Teddy Pendergrass
Teddy Pendergrass
Teddy Pendergrass
Teddy Pendergrass
Teddy Pendergrass
Teddy Pendergrass
Teddy Pendergrass
Teena Marie
Teena Marie
Teena Marie
Teena Marie
Teena Marie
Teena Marie
The Emotions
The Emotions
The Emotions
The Gap Band
The Gap Band
The Gap Band
The Gap Band
The Gap Band
The Gap Band
The Gap Band
The Gap Band
The Gap Band
The Gap Band
The Isley Brothers
The Isley Brothers
The Isley Brothers
The Isley Brothers
The Isley Brothers
The Isley Brothers
The Isley Brothers
The Isley Brothers
The Isley Brothers
The Jacksons
The Jacksons
The Jacksons
The Jacksons
The Jacksons
The Jacksons
The Jacksons
The Jacksons
The Jacksons
The Love Unlimited Orchestra
The O'Jays
The O'Jays
The O'Jays
The O'Jays
The O'Jays
The O'Jays
The O'Jays
The O'Jays
The O'Jays
The O'Jays
The Pointer Sisters
The Pointer Sisters
The Pointer Sisters
The Pointer Sisters
The Pointer Sisters
The Pointer Sisters
The Pointer Sisters
The Pointer Sisters
The Pointer Sisters
The Pointer Sisters
The Real Thing
The Real Thing
The Real Thing
The Real Thing
The Real Thing
The Real Thing
The Real Thing
The Real Thing
The Ritchie Family
The Ritchie Family
The Ritchie Family
The Ritchie Family
The Ritchie Family
The S.O.S Band
The S.O.S Band
The S.O.S Band
The Salsoul Orchestra
The Salsoul Orchestra
The Salsoul Orchestra
The Salsoul Orchestra
The Salsoul Orchestra
The Salsoul Orchestra
The Salsoul Orchestra
The Spinners
The Spinners
The Spinners
The Spinners
The Spinners
The Spinners
The Spinners
The Stylistics
The Stylistics
The Stylistics
The Stylistics
The Stylistics
The Stylistics
The Stylistics
The Stylistics
The Three Degrees
The Three Degrees
The Three Degrees
The Three Degrees
The Three Degrees
The Three Degrees
The Three Degrees
The Three Degrees
The Three Degrees
The Trammps
The Trammps
The Trammps
The Trammps
The Trammps
The Trammps
The Trammps
The Trammps
The Whispers
The Whispers
The Whispers
The Whispers
The Whispers
The Whispers
The Whispers
The Whispers
Thelma Houston
Thelma Houston
Thelma Houston
Thelma Houston
Thelma Houston
Thelma Houston
Thelma Houston
Thelma Houston
Tina Charles
Tina Charles
Tina Charles
Tina Charles
Tina Charles
Tina Charles
Tina Charles
Tina Charles
Tina Charles
Tina Charles
Tom Tom Club
Tom Tom Club
Tom Tom Club
Tom Tom Club
Tom Tom Club
Van McCoy
Van McCoy
Van McCoy
Van McCoy
Van Morrison
Vicki Sue Robinson
Vicki Sue Robinson
Vicki Sue Robinson
Vicki Sue Robinson
Vicki Sue Robinson
Vicki Sue Robinson
Vicki Sue Robinson
Village People
Village People
Village People
Village People
Village People
Village People
Village People
Voyage
Voyage
Voyage
Voyage
Voyage
Voyage
Voyage
Voyage
Voyage
